,Id,Predicted
320,320,0.08565334232069233
321,321,0.01042736547706791
322,322,0.33959629062578683
323,323,0.1684200034890295
324,324,0.06831361058990584
325,325,0.3078674747958311
326,326,0.16892579793478613
327,327,0.40704235405332656
328,328,0.41150113475954136
329,329,0.2284581660640666
330,330,0.1979385750379694
331,331,0.051176799869961105
332,332,0.15992553868953824
333,333,0.26307486874405284
334,334,0.5692521677988469
335,335,0.1818590691194199
336,336,0.5084399459616715
337,337,0.7806358574191675
338,338,0.2477303995805374
339,339,0.015118588941973928
340,340,0.10454643658977662
341,341,0.36656583035978646
342,342,0.486883637178726
343,343,0.09757779458294571
344,344,0.1305135887783378
345,345,0.7511152625446451
346,346,0.042998422571864946
347,347,0.3939470069565901
348,348,0.9325683963666094
349,349,0.09141865422785787
350,350,0.003996814429815482
351,351,0.33854605376274693
352,352,0.1844877890387808
353,353,0.08472324354467815
354,354,0.06336812316135307
355,355,0.10703612590229764
356,356,0.26831771598397797
357,357,0.034123183718104855
358,358,0.0012341656633957918
359,359,0.14216631020947437
360,360,0.0202609023545743
361,361,0.07704759176294287
362,362,0.0176012017228234
363,363,0.09696783651722918
364,364,0.07525707192575438
365,365,0.09265768202525748
366,366,0.18450860097031305
367,367,0.09890238483615843
368,368,0.08018472403889056
369,369,0.2520491291148706
370,370,0.02222785999400732
371,371,0.8575553150276327
372,372,0.12550381626010151
373,373,0.32012040337347
374,374,0.5709062967043391
375,375,0.5057300010089654
376,376,0.9531799728216174
377,377,0.5063926040557648
378,378,0.06815059310591162
379,379,0.02332433500937983
380,380,0.1530293799027402
381,381,0.004613027429370669
382,382,0.03835797634375417
383,383,0.011887409777629181
384,384,0.644976323021643
385,385,0.21296964197488397
386,386,0.09217538828952525
387,387,0.28434483436903635
388,388,0.013565901839008826
389,389,0.02556494275889983
390,390,0.938049393469502
391,391,0.023940815175837682
392,392,0.002256193803644291
393,393,0.013727101566420739
394,394,0.17307804783786407
395,395,0.010742501864074942
396,396,0.00700115201533435
397,397,0.1682071233698589
398,398,0.24421794809178468
399,399,0.12200639798369164
400,400,0.11542429226301444
401,401,0.1526388344035956
402,402,0.0644570534699132
403,403,0.10613302236796904
404,404,0.5847639831389208
405,405,0.464545961741947
406,406,0.006318318775519648
407,407,0.08312706794455153
408,408,0.07477266102307398
409,409,0.016028517970696172
410,410,0.020864924375062106
411,411,0.07093299042885166
412,412,0.034858279757640845
413,413,0.2535719917829128
414,414,0.0735216146974838
415,415,0.1519973955914896
416,416,0.0012416476603897477
417,417,0.3105893602707701
418,418,0.02857124924287178
419,419,0.08421111292208958
420,420,0.18414457838288856
421,421,0.0012087478215812208
422,422,0.2135598023122083
423,423,0.01695589342784731
424,424,0.07421217735690724
425,425,0.05544691277675153
426,426,0.9679300234242496
427,427,0.48806497009693983
428,428,0.573340430771899
429,429,0.18450769244750528
430,430,0.200394224515412
431,431,0.14010918626504892
432,432,0.16866191153447146
433,433,0.2879490212203644
434,434,0.0005441390382613729
435,435,0.0026903877472488793
436,436,0.0908954806430121
437,437,0.027795458514434664
438,438,0.2656696920864906
439,439,0.044572938938696946
440,440,0.2632432869717507
441,441,0.2356686623456583
442,442,0.025777572781450292
443,443,0.17662799813363764
444,444,0.29354067611902024
445,445,0.3622958249319152
446,446,0.41819321875394905
447,447,0.8113230241771879
448,448,0.07902032655776982
449,449,0.06044008405913282
450,450,0.18911532498337616
451,451,0.9979076124490359
452,452,0.07489320610308685
453,453,0.12010054433460413
454,454,0.266758130570534
455,455,0.013238756310736687
456,456,0.10466369432343942
457,457,0.03180103087367584
458,458,0.093528675690667
459,459,0.10643442660582315
460,460,0.023950332816161792
461,461,0.1107021428971112
462,462,0.0679337131541443
463,463,0.0017601749101165886
464,464,0.010283141176104633
465,465,0.46483508329429396
466,466,0.1972987580757979
467,467,0.24188531453438128
468,468,0.6390425606658136
469,469,0.21442096931673194
470,470,0.146514059603753
471,471,0.1569987191453003
472,472,0.19719013097090482
473,473,0.12943604535562314
474,474,0.26324839207622114
475,475,0.05434172426715461
476,476,0.033111632548556404
477,477,0.11702018582603207
478,478,0.030388264409321897
479,479,0.07510744582046958
480,480,0.29035756363101367
481,481,0.07178292114415116
482,482,0.2963500458336636
483,483,0.03079650495439421
484,484,0.34875372015474426
485,485,0.10838597218046997
486,486,0.03776274485139066
487,487,0.03827385270854063
488,488,0.21459253714612506
489,489,0.6287189170159154
490,490,0.38622648160659107
491,491,0.05194392602168329
492,492,0.022572682474068306
493,493,0.10065234725490438
494,494,0.3040742283675093
495,495,0.8464130489952851
496,496,0.7408322813874895
497,497,0.004455628046882384
498,498,0.1531473038923378
499,499,0.5398401491578068
500,500,0.11599049614704883
501,501,0.5229985513038836
502,502,0.019557700969914157
503,503,0.1997826929269394
504,504,0.12297659671689048
505,505,0.2825003246085299
506,506,0.3198255819001732
507,507,0.10635531629400967
508,508,0.12238215984209452
509,509,0.14373338383777223
510,510,0.13345059611624205
511,511,0.0148917856707906
512,512,0.17438593959720464
513,513,0.15223088836108545
514,514,0.43196339467590006
515,515,0.18859037789183386
516,516,0.10382874677163323
517,517,0.1343763873235168
518,518,0.6630602187795084
519,519,0.045651729314154364
520,520,0.04250492045246544
521,521,0.21824634654976383
522,522,0.309206183311433
523,523,0.17047443289380626
524,524,0.03605350332599424
525,525,0.009839655466185733
526,526,0.01672520904296953
527,527,0.7909739243525353
528,528,0.05098274854603727
529,529,0.9998926372741557
530,530,0.13590750595394163
531,531,0.05960673770088476
532,532,0.053372839724379194
533,533,0.28253253384444
534,534,0.15558659067074265
535,535,0.13725277219851134
536,536,0.014965173979623495
537,537,0.45273967757410616
538,538,0.0012788084966935595
539,539,0.0775903005493968
540,540,0.3447348723948952
541,541,0.16580742499070306
542,542,0.030314174000617665
543,543,0.15922114243561114
544,544,0.43967526162653137
545,545,0.8895777217244331
546,546,0.2550396977067088
547,547,0.10520517196577296
548,548,0.029648155087335384
549,549,0.07423537047858325
550,550,0.33226539712680064
551,551,0.4469842197659818
552,552,0.345681585841668
553,553,0.18899107925536168
554,554,0.11001437081371576
555,555,0.08014323003355042
556,556,0.27803287676128896
557,557,0.3715075504447833
558,558,0.034839133395372604
559,559,0.26296866169738947
560,560,0.15690304164979763
561,561,0.00381119685433658
562,562,0.25179305543065517
563,563,0.10684677865951432
564,564,0.621795961396635
565,565,0.08866848813044731
566,566,0.24835716352581597
567,567,0.052385702424760344
568,568,0.16590716238037853
569,569,0.053324135503940384
570,570,0.029081689932594794
571,571,0.6565434951549136
572,572,0.4642979501577818
573,573,0.040064591047730025
574,574,0.07248379765123172
575,575,0.04457534763481538
576,576,0.08656687143137302
577,577,0.002518836961221793
578,578,0.06465056016123731
579,579,0.6824856410468545
580,580,0.10750993044194077
581,581,0.013932123187285154
582,582,0.0011737401237829873
583,583,0.3343880856363239
584,584,0.195232342500615
585,585,0.1012694478109762
586,586,0.08034571290152777
587,587,0.2233987125405932
588,588,0.06680342177831997
589,589,0.10636113974999284
590,590,0.27671389815772235
591,591,0.32908214792476137
592,592,0.04909103792953816
593,593,0.08488156042551585
594,594,0.03893103286763848
595,595,0.3827947385381818
596,596,0.04973136755248703
597,597,0.08341767912404553
598,598,0.2139573102078107
599,599,0.20725499481897847
600,600,0.07588147578632856
601,601,0.031657627004661966
602,602,0.07795222848404593
603,603,0.02005518934249395
604,604,0.056432810997941396
605,605,0.2975191752804698
606,606,0.09225655823309442
607,607,0.20321549824394944
608,608,0.08028594259540764
609,609,0.18931195280933255
610,610,0.008588746077390672
611,611,0.4209720176112657
612,612,0.23389210810047167
613,613,0.4226467067914089
614,614,0.17746569303586898
615,615,0.26529725064162757
616,616,0.3164569296897234
617,617,0.1399676975539776
618,618,0.005494995662722053
619,619,0.11987117111871275
620,620,0.7588571579970088
621,621,0.21217021814011308
622,622,0.06172403333208489
623,623,0.4459089039062101
624,624,0.013512962970412127
625,625,0.46859173707396407
626,626,0.09667731922827982
627,627,0.19419755735347463
628,628,0.11616074596763347
629,629,0.08496114274679163
630,630,0.010782228373862434
631,631,0.16498407468249848
632,632,0.03996161299369216
633,633,0.10573465327364517
634,634,0.16884517972714952
635,635,0.284987373432796
636,636,0.8620596862489134
637,637,0.43955503668835116
638,638,0.018577867984975127
639,639,0.06273439915882223
640,640,0.0726880551853292
641,641,0.2420470156165162
642,642,0.5793276754724098
643,643,0.6420732904703198
644,644,0.03547429420328975
645,645,0.6357200281494142
646,646,0.07433144393892509
647,647,0.09590166767021992
648,648,0.016567222426351377
649,649,0.06521472555703166
650,650,0.6426646024977756
651,651,0.1843152650158134
652,652,0.29853508204657825
653,653,0.540051800945821
654,654,0.8512682416285653
655,655,0.08573439522973046
656,656,0.11796008776984591
657,657,0.20163953970310836
658,658,0.2161697867615478
659,659,0.06817738776478034
660,660,0.1115205760552189
661,661,0.33990919973916967
662,662,0.5050458069188689
663,663,0.9154534323119065
664,664,0.0506343618228055
665,665,0.20707884709100638
666,666,0.02453743666531532
667,667,0.07999691096262797
668,668,0.2732862381581167
669,669,0.007683186069543449
670,670,0.07600115106706841
671,671,0.15889524488490597
672,672,0.09475789059187702
673,673,0.06503896626557694
674,674,0.07620954469293599
675,675,0.033834985115366756
676,676,0.34021458473582383
677,677,0.09276891318720802
678,678,0.15057295711520566
679,679,0.6508713591223976
680,680,0.06324834833748863
681,681,0.1592524805500951
682,682,0.05472837890700357
683,683,0.10693095022803273
684,684,0.11219759330217458
685,685,0.16682485442505995
686,686,0.29687539505834704
687,687,0.2984410669885169
688,688,0.3710245377670447
689,689,0.4973307574974279
690,690,0.015175310736146003
691,691,0.14112818433566754
692,692,0.04627593275648507
693,693,0.04065691728778607
694,694,0.03780527966113367
695,695,0.14812037182700172
696,696,0.153906289799103
697,697,0.03924388181408144
698,698,0.12438659457628402
699,699,0.001194974037041594
700,700,0.5314060315827364
701,701,0.09228515912928464
702,702,0.8139343351288615
703,703,0.18315518712088596
704,704,0.7996613005916765
705,705,0.22353223182550835
706,706,0.24765994418048548
707,707,0.14266348182702526
708,708,0.005438273285743559
709,709,0.13837523978545033
710,710,0.2637564319067974
711,711,0.13255938359183025
712,712,0.03303405273031894
713,713,0.004981285495518016
714,714,0.27685270456697164
715,715,0.07843760520221313
716,716,0.6043344179027537
717,717,0.05174901612066326
718,718,0.28552330514874463
719,719,0.0526676163195942
720,720,0.662995129437434
721,721,0.2577079730808716
722,722,0.28437567897120875
723,723,0.037841949820819655
724,724,0.09580204346158168
725,725,0.2043296411835682
726,726,0.48230205284658817
727,727,0.18551979010299616
728,728,0.06882588206869161
729,729,0.4284954377028071
730,730,0.44978409555859594
731,731,0.005300764981410727
732,732,0.6920664155311813
733,733,0.6316043716954196
734,734,0.27929879918532147
735,735,0.1608628655291715
736,736,0.01100069140982174
737,737,0.04607469113521068
738,738,0.06766884352442373
739,739,0.17087293071403126
740,740,0.1617711550221369
741,741,0.036926059172383806
742,742,0.12468745158062913
743,743,0.18142570699692032
744,744,0.07850039661140866
745,745,0.8860335392994956
746,746,0.1909437129581112
747,747,0.06238301037564045
748,748,0.15405761939800477
749,749,0.02841423402089943
750,750,0.043467914103736884
751,751,0.05292198858329159
752,752,0.00418345036328509
753,753,0.12261125822426926
754,754,0.06554585172544188
755,755,0.12562086947920265
756,756,0.22694835636899918
757,757,0.6572059159169982
758,758,0.9818074940771142
759,759,0.21374229062955122
760,760,0.05435199065965999
761,761,0.022134297272707874
762,762,0.1746679828052296
763,763,0.12857542286446583
764,764,0.011757734608375025
765,765,0.7229073795603266
766,766,0.49360617273819507
767,767,0.4623578580189636
768,768,0.12227890685689824
769,769,0.012014588760134544
770,770,0.20729872720444695
771,771,0.09707369060591521
772,772,0.3785873485193906
773,773,0.07811115523115972
774,774,0.05830256558492152
775,775,6.798422686972872e-05
776,776,0.00987981169782394
777,777,0.23477464775955362
778,778,0.06943665029460044
779,779,0.6638192069201795
780,780,0.24704223968279423
781,781,0.5889057279926504
782,782,0.20042400485854198
783,783,0.18219191735410306
784,784,0.4553438871115052
785,785,0.12799028836445733
786,786,0.29769876313060095
787,787,0.4330299464988799
788,788,0.012307140183618963
789,789,0.12447943594758146
790,790,0.000295114114334546
791,791,0.02141212611399319
792,792,0.059137215176972444
793,793,0.10307895094025205
794,794,0.017669325420684844
795,795,0.16261088609580726
796,796,0.36047758425363385
797,797,0.10794524785308127
798,798,0.6131463515238008
799,799,0.06660757312862052
800,800,0.06394880685457029
801,801,0.211137760111385
802,802,0.644146108747813
803,803,0.402556905983406
804,804,0.12881129635368857
805,805,0.24742542626026962
806,806,0.4020062285289321
807,807,0.22438704614772262
808,808,0.07378788660478117
809,809,0.009546687875313573
810,810,0.18493014226487864
811,811,0.12087335189327095
812,812,0.33990801676679805
813,813,0.7618616125565595
814,814,0.11911835780503177
815,815,0.07821142958197308
816,816,0.181172928411131
817,817,0.800465350195932
818,818,0.18786897773552652
819,819,0.3403486351158861
820,820,0.003140203816143869
821,821,0.0023783084168720824
822,822,0.576955957294777
823,823,0.021786278045310605
824,824,0.030111020226633926
825,825,0.14372838236887756
826,826,0.20438248930847897
827,827,0.020708576940627884
828,828,0.0432591940318058
829,829,0.10783272097100297
830,830,0.2872762231061466
831,831,0.08598026203640463
832,832,0.7784842341782854
833,833,0.06686175682386228
834,834,0.5717829185961403
835,835,0.2732418514097251
836,836,0.06244919640848708
837,837,0.07506494770524938
838,838,0.04192823442555177
839,839,0.28436941320277076
840,840,0.09863042647813655
841,841,0.004174948586509146
842,842,0.09396645731054526
843,843,0.035048904763524555
844,844,0.08614280688069959
845,845,0.2500379816808587
846,846,0.07473616638716717
847,847,0.06314111100212474
848,848,0.4900153515656843
849,849,0.2053298019654687
850,850,0.06155366524473378
851,851,0.21353491269969574
852,852,0.14957608340231535
853,853,0.36780811492814225
854,854,0.08759354159548696
855,855,0.8668602761330503
856,856,0.04704391646899167
857,857,0.3991359915262717
858,858,0.17450952370739425
859,859,0.0071787498639705105
860,860,0.02868238816331016
861,861,0.042091082758260526
862,862,0.2272643677116558
863,863,0.14159493166068432
864,864,0.44574281069072796
865,865,0.5462270241115141
866,866,0.036473852659730244
867,867,0.059627008458393055
868,868,0.06963057107004554
869,869,0.12169224645644677
870,870,0.002762940332531194
871,871,0.1600630240483968
872,872,0.06266105208400705
873,873,0.09934877566420111
874,874,0.05210584164721121
875,875,0.12209866393657882
876,876,0.5466555180816864
877,877,0.08004565738744315
878,878,0.28475533497617517
879,879,0.24549658806774974
880,880,0.026005707458204044
881,881,0.07376560582977022
882,882,0.5157601373332366
883,883,0.048152094502964454
884,884,0.1848958708559585
885,885,0.16722540902247007
886,886,0.19747324042045875
887,887,0.11244196501536664
888,888,0.04907665054548923
889,889,0.03341587550456047
890,890,0.17880026319294917
891,891,0.4457872959254026
892,892,0.35197436210843164
893,893,0.13917118927002176
894,894,0.21017635594061163
895,895,0.08209719319954728
896,896,0.026879078955186226
897,897,0.051266798940527755
898,898,0.04558156059364854
899,899,0.33456499153712344
900,900,0.03396126927426811
901,901,0.016521762299028832
902,902,0.5006895719287884
903,903,0.03681628299428776
904,904,0.0017199034933065545
905,905,0.07668746231232844
906,906,0.3491231173034894
907,907,0.43393221675456384
908,908,0.014040549673898037
909,909,0.16607877346869082
910,910,0.1612185013805863
911,911,0.0004891568817078872
912,912,0.038335520585733314
913,913,0.10519485889705674
914,914,0.04296790457195568
915,915,0.9966259072589715
916,916,0.021938196552882018
917,917,0.18172476768500728
918,918,0.07937300199258888
919,919,0.11311546019213975
920,920,0.030786472502962355
921,921,0.11892982784589311
922,922,0.0347324614161429
923,923,0.07220848687527537
924,924,0.05402271835642344
925,925,0.15215026570578719
926,926,0.17492026639009314
927,927,0.0008762210969150227
928,928,0.12950907993254177
929,929,0.3740371726702662
930,930,0.018568728015457836
931,931,0.40516482998196296
932,932,0.22369365293438928
933,933,0.3500727228324774
934,934,0.7863253816990806
935,935,0.06921636424790169
936,936,0.11364411961020908
937,937,0.07385319619777948
938,938,0.09453681012933582
939,939,0.11063199148492137
940,940,0.0761689486132797
941,941,0.04309274284140689
942,942,0.11605020971606725
943,943,0.1643719727344414
944,944,0.19345428375926615
945,945,0.5304527445536906
946,946,0.04243656842309077
947,947,0.10382780090644252
948,948,0.13197111997069816
949,949,0.26115374611718156
950,950,0.2027945945513161
951,951,0.17362553936803066
952,952,0.2410325662087359
953,953,0.03228134651948924
954,954,0.9314895877516582
955,955,0.32853128793474773
956,956,0.29141221113205973
957,957,0.02958027488170571
958,958,0.21758083519161137
959,959,0.23106108415823975
960,960,0.10162802341227345
961,961,0.059956987333101425
962,962,0.18178336886852522
963,963,0.15092631308637497
964,964,0.33550525390169156
965,965,0.13938820424256815
966,966,0.13903579538772595
967,967,0.044050379743285455
968,968,0.08062580146557086
969,969,0.3523177438371019
970,970,0.13766717146361135
971,971,0.22737803168878576
972,972,0.20271207160937085
973,973,0.14113187546854566
974,974,0.3656860153096102
975,975,0.09486974274673562
976,976,0.20601856812139224
977,977,0.3218500046956995
978,978,0.0747326740411726
979,979,0.17062893611938268
980,980,0.5595900832154409
981,981,0.6944595389067014
982,982,0.06048685033572346
983,983,0.09763882992406496
984,984,0.08678335452937615
985,985,0.36959350763757054
986,986,0.5187090270139548
987,987,0.09868284392560694
988,988,0.1800155353861488
989,989,0.19341307006140895
990,990,0.4018731166009784
991,991,0.0967300131090409
992,992,0.4013634161273408
993,993,0.21794720740491966
994,994,0.8770077356854006
995,995,0.0807778830754487
996,996,0.056135877955212105
997,997,0.18064319931900497
998,998,0.0013216959987091652
999,999,0.05155183521549763
1000,1000,0.3954788207936479
1001,1001,0.01432604849724208
1002,1002,0.0023219055886816156
1003,1003,0.4815327735834413
1004,1004,0.21018115515115718
1005,1005,0.05206655028304024
1006,1006,0.4385102162450822
1007,1007,0.048621596213888285
1008,1008,0.11110094908398
1009,1009,0.1668192883890526
1010,1010,0.028480487036278042
1011,1011,0.47465175018943545
1012,1012,0.10039632866049755
1013,1013,0.11782654432269045
1014,1014,0.556753919365823
1015,1015,0.04107340555560563
1016,1016,0.33130245916108014
1017,1017,0.02668947550869695
1018,1018,0.03735802014759503
1019,1019,0.00996928541553983
1020,1020,0.27743468831603213
1021,1021,0.5705142432671293
1022,1022,0.05337107203837925
1023,1023,0.06860365189332249
1024,1024,0.0097632549590159
1025,1025,0.06062050441030758
1026,1026,0.06114866228786077
1027,1027,0.2092864916855965
1028,1028,0.19375040978874747
1029,1029,0.14316396670793727
1030,1030,0.2995238765721945
1031,1031,0.00022165281484353935
1032,1032,0.3648881570249353
1033,1033,0.029022986570053692
1034,1034,0.0019049556768169274
1035,1035,0.25112709947561174
1036,1036,4.313776851043664e-06
1037,1037,0.11388265357212707
1038,1038,0.32545551940778483
1039,1039,0.21342810133922274
1040,1040,0.5597857806222106
1041,1041,0.549175689773108
1042,1042,0.7671565113010338
1043,1043,0.0584642689025578
1044,1044,0.34945598604417255
1045,1045,0.09415848690219589
1046,1046,0.056219461986876836
1047,1047,0.12006471510058371
1048,1048,0.14007306147652174
1049,1049,0.007325873339332492
1050,1050,0.08482089833522852
1051,1051,0.13746090374193676
1052,1052,0.02828167166574312
1053,1053,0.001453820973103081
1054,1054,0.32786174172364974
1055,1055,0.029251871825593526
1056,1056,0.005709517657940786
1057,1057,0.7565927302342836
1058,1058,0.015535896597301714
1059,1059,0.00516278072237985
1060,1060,0.07825244327911476
1061,1061,0.017881794261584222
1062,1062,0.280758952841386
1063,1063,0.06166058176976429
1064,1064,0.22428590317421135
